,Unnamed: 0,Timestamp,Light,chamber_1_loc,chamber_2_loc,chamber_3_loc,chamber_4_loc,chamber_5_loc,chamber_6_loc,chamber_7_loc,chamber_8_loc,chamber_9_loc,chamber_10_loc,chamber_11_loc,chamber_12_loc,chamber_13_loc,chamber_14_loc,chamber_15_loc,chamber_16_loc,chamber_17_loc,chamber_18_loc,chamber_19_loc,chamber_20_loc,chamber_1_shock,chamber_2_shock,chamber_3_shock,chamber_4_shock,chamber_5_shock,chamber_6_shock,chamber_7_shock,chamber_8_shock,chamber_9_shock,chamber_10_shock,chamber_11_shock,chamber_12_shock,chamber_13_shock,chamber_14_shock,chamber_15_shock,chamber_16_shock,chamber_17_shock,chamber_18_shock,chamber_19_shock,chamber_20_shock,mch_right_status,oct_right_status,moil_right_status,mch_left_status,oct_left_status,moil_left_status
9158,9158,2024-09-04 12:55:59,light_state,-30.0,72.85714285714286,-90.0,-45.71428571428572,52.85714285714283,-74.28571428571429,-42.85714285714286,87.14285714285714,34.28571428571428,-91.42857142857144,14.074074074074076,86.66666666666666,37.77777777777777,27.40740740740742,-97.03703703703704,-86.66666666666667,-24.444444444444443,92.59259259259258,-25.925925925925924,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9159,9159,2024-09-04 12:55:59,light_state,-30.0,72.85714285714286,-90.0,-45.71428571428572,52.85714285714283,-74.28571428571429,-42.85714285714286,91.42857142857144,34.28571428571428,-91.42857142857144,14.074074074074076,85.18518518518519,37.77777777777777,27.40740740740742,-97.03703703703704,-86.66666666666667,-24.444444444444443,92.59259259259258,-27.407407407407405,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9160,9160,2024-09-04 12:55:59,light_state,-30.0,72.85714285714286,-90.0,-48.57142857142858,52.85714285714283,-74.28571428571429,-42.85714285714286,90.0,34.28571428571428,-91.42857142857144,14.074074074074076,82.22222222222223,37.77777777777777,27.40740740740742,-97.03703703703704,-86.66666666666667,-24.444444444444443,92.59259259259258,-24.444444444444443,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9161,9161,2024-09-04 12:55:59,light_state,-30.0,72.85714285714286,-90.0,-45.71428571428572,52.85714285714283,-74.28571428571429,-42.85714285714286,87.14285714285714,34.28571428571428,-91.42857142857144,14.074074074074076,76.2962962962963,37.77777777777777,27.40740740740742,-97.03703703703704,-86.66666666666667,-24.444444444444443,92.59259259259258,-27.407407407407405,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9162,9162,2024-09-04 12:55:59,light_state,-30.0,72.85714285714286,-91.42857142857144,-45.71428571428572,52.85714285714283,-74.28571428571429,-42.85714285714286,87.14285714285714,34.28571428571428,-91.42857142857144,14.074074074074076,71.85185185185185,37.77777777777777,27.40740740740742,-97.03703703703704,-86.66666666666667,-24.444444444444443,92.59259259259258,-27.407407407407405,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9163,9163,2024-09-04 12:56:00,light_state,-30.0,72.85714285714286,-91.42857142857144,-45.71428571428572,52.85714285714283,-74.28571428571429,-42.85714285714286,87.14285714285714,34.28571428571428,-91.42857142857144,14.074074074074076,70.37037037037038,37.77777777777777,27.40740740740742,-97.03703703703704,-86.66666666666667,-24.444444444444443,92.59259259259258,-27.407407407407405,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9164,9164,2024-09-04 12:56:00,light_state,-30.0,70.0,-91.42857142857144,-44.285714285714285,52.85714285714283,-74.28571428571429,-42.85714285714286,87.14285714285714,34.28571428571428,-91.42857142857144,14.074074074074076,67.40740740740739,37.77777777777777,27.40740740740742,-97.03703703703704,-86.66666666666667,-24.444444444444443,92.59259259259258,-28.88888888888889,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9165,9165,2024-09-04 12:56:00,light_state,-30.0,71.42857142857142,-91.42857142857144,-44.285714285714285,52.85714285714283,-74.28571428571429,-42.85714285714286,87.14285714285714,34.28571428571428,-91.42857142857144,14.074074074074076,65.92592592592592,37.77777777777777,27.40740740740742,-97.03703703703704,-86.66666666666667,-24.444444444444443,92.59259259259258,-27.407407407407405,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9166,9166,2024-09-04 12:56:00,light_state,-30.0,71.42857142857142,-91.42857142857144,-44.285714285714285,52.85714285714283,-74.28571428571429,-42.85714285714286,92.85714285714286,34.28571428571428,-91.42857142857144,14.074074074074076,62.96296296296296,37.77777777777777,27.40740740740742,-97.03703703703704,-86.66666666666667,-24.444444444444443,92.59259259259258,-28.88888888888889,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9167,9167,2024-09-04 12:56:00,light_state,-30.0,71.42857142857142,-91.42857142857144,-44.285714285714285,52.85714285714283,-74.28571428571429,-42.85714285714286,91.42857142857144,34.28571428571428,-94.28571428571428,14.074074074074076,58.51851851851853,37.77777777777777,27.40740740740742,-97.03703703703704,-86.66666666666667,-24.444444444444443,92.59259259259258,-24.444444444444443,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9168,9168,2024-09-04 12:56:00,light_state,-30.0,71.42857142857142,-91.42857142857144,-44.285714285714285,52.85714285714283,-74.28571428571429,-42.85714285714286,91.42857142857144,34.28571428571428,-91.42857142857144,14.074074074074076,54.07407407407408,37.77777777777777,27.40740740740742,-97.03703703703704,-89.62962962962963,-24.444444444444443,92.59259259259258,-31.851851851851848,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9169,9169,2024-09-04 12:56:00,light_state,-30.0,71.42857142857142,-91.42857142857144,-44.285714285714285,52.85714285714283,-74.28571428571429,-42.85714285714286,92.85714285714286,34.28571428571428,-91.42857142857144,14.074074074074076,49.62962962962962,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-31.851851851851848,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9170,9170,2024-09-04 12:56:00,light_state,-30.0,70.0,-91.42857142857144,-44.285714285714285,52.85714285714283,-74.28571428571429,-42.85714285714286,92.85714285714286,34.28571428571428,-91.42857142857144,14.074074074074076,43.70370370370373,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-33.33333333333334,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9171,9171,2024-09-04 12:56:00,light_state,-30.0,67.14285714285714,-91.42857142857144,-48.57142857142858,52.85714285714283,-75.71428571428572,-42.85714285714286,92.85714285714286,34.28571428571428,-91.42857142857144,14.074074074074076,37.77777777777777,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-34.81481481481481,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9172,9172,2024-09-04 12:56:00,light_state,-30.0,68.57142857142858,-91.42857142857144,-44.285714285714285,52.85714285714283,-75.71428571428572,-42.85714285714286,92.85714285714286,34.28571428571428,-91.42857142857144,14.074074074074076,36.29629629629631,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-34.81481481481481,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9173,9173,2024-09-04 12:56:01,light_state,-30.0,68.57142857142858,-91.42857142857144,-42.85714285714286,52.85714285714283,-75.71428571428572,-42.85714285714286,87.14285714285714,34.28571428571428,-91.42857142857144,14.074074074074076,31.851851851851848,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-36.29629629629629,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9174,9174,2024-09-04 12:56:01,light_state,-30.0,66.42857142857143,-91.42857142857144,-45.71428571428572,52.85714285714283,-75.71428571428572,-42.85714285714286,94.28571428571428,34.28571428571428,-92.85714285714286,14.074074074074076,25.925925925925924,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-39.25925925925926,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9175,9175,2024-09-04 12:56:01,light_state,-30.0,64.28571428571428,-91.42857142857144,-52.85714285714286,52.85714285714283,-75.71428571428572,-42.85714285714286,87.14285714285714,34.28571428571428,-91.42857142857144,14.074074074074076,22.96296296296296,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-42.22222222222223,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9176,9176,2024-09-04 12:56:01,light_state,-30.0,62.85714285714286,-91.42857142857144,-51.42857142857143,52.85714285714283,-75.71428571428572,-42.85714285714286,87.14285714285714,34.28571428571428,-91.42857142857144,14.074074074074076,20.0,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-45.18518518518518,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9177,9177,2024-09-04 12:56:01,light_state,-30.0,61.428571428571445,-91.42857142857144,-50.0,52.85714285714283,-75.71428571428572,-42.85714285714286,87.14285714285714,34.28571428571428,-91.42857142857144,14.074074074074076,17.037037037037024,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-48.14814814814815,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9178,9178,2024-09-04 12:56:01,light_state,-30.0,61.42857142857143,-91.42857142857144,-48.57142857142858,52.85714285714283,-75.71428571428572,-42.85714285714286,87.14285714285714,34.28571428571428,-91.42857142857144,14.074074074074076,15.555555555555545,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-51.11111111111112,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9179,9179,2024-09-04 12:56:01,light_state,-30.0,65.71428571428572,-91.42857142857144,-48.57142857142858,52.85714285714283,-75.71428571428572,-42.85714285714286,94.28571428571428,34.28571428571428,-90.0,14.074074074074076,12.592592592592595,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-54.07407407407408,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9180,9180,2024-09-04 12:56:01,light_state,-30.0,65.71428571428572,-91.42857142857144,-51.42857142857143,52.85714285714283,-75.71428571428572,-42.85714285714286,92.85714285714286,34.28571428571428,-90.0,14.074074074074076,11.111111111111114,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-55.55555555555556,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9181,9181,2024-09-04 12:56:01,light_state,-30.0,57.14285714285714,-91.42857142857144,-52.85714285714286,52.85714285714283,-75.71428571428572,-42.85714285714286,87.14285714285714,34.28571428571428,-90.0,14.074074074074076,6.666666666666671,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-58.51851851851852,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9182,9182,2024-09-04 12:56:02,light_state,-30.0,55.71428571428572,-91.42857142857144,-54.285714285714285,52.85714285714283,-75.71428571428572,-42.85714285714286,89.28571428571429,34.28571428571428,-88.57142857142857,14.074074074074076,3.7037037037036953,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-62.96296296296296,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9183,9183,2024-09-04 12:56:02,light_state,-30.0,57.14285714285714,-91.42857142857144,-55.71428571428572,52.85714285714283,-75.71428571428572,-42.85714285714286,90.0,34.28571428571428,-87.14285714285714,14.074074074074076,-0.7407407407407476,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-64.44444444444444,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9184,9184,2024-09-04 12:56:02,light_state,-30.0,58.57142857142858,-91.42857142857144,-57.142857142857146,52.85714285714283,-75.71428571428572,-42.85714285714286,90.0,34.28571428571428,-87.14285714285714,14.074074074074076,-5.185185185185176,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-65.92592592592592,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9185,9185,2024-09-04 12:56:02,light_state,-30.0,54.28571428571431,-91.42857142857144,-60.0,52.85714285714283,-75.71428571428572,-42.85714285714286,90.0,34.28571428571428,-87.14285714285714,14.074074074074076,-11.111111111111114,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-68.88888888888889,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9186,9186,2024-09-04 12:56:02,light_state,-30.0,52.85714285714283,-91.42857142857144,-64.28571428571428,52.85714285714283,-75.71428571428572,-42.85714285714286,94.28571428571428,34.28571428571428,-87.14285714285714,14.074074074074076,-17.037037037037038,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-71.85185185185185,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9187,9187,2024-09-04 12:56:02,light_state,-30.0,51.428571428571416,-91.42857142857144,-67.14285714285714,52.85714285714283,-75.71428571428572,-42.85714285714286,87.14285714285714,34.28571428571428,-87.14285714285714,14.074074074074076,-21.48148148148148,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-73.33333333333333,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9188,9188,2024-09-04 12:56:02,light_state,-30.0,51.428571428571416,-91.42857142857144,-67.14285714285714,52.85714285714283,-74.28571428571429,-42.85714285714286,90.0,34.28571428571428,-85.71428571428572,14.074074074074076,-22.96296296296296,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-76.29629629629629,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9189,9189,2024-09-04 12:56:02,light_state,-30.0,52.85714285714283,-91.42857142857144,-70.0,52.85714285714283,-74.28571428571429,-42.85714285714286,92.85714285714286,34.28571428571428,-85.71428571428572,14.074074074074076,-27.407407407407405,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-79.25925925925927,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9190,9190,2024-09-04 12:56:02,light_state,-30.0,45.714285714285694,-91.42857142857144,-75.71428571428572,52.85714285714283,-74.28571428571429,-42.85714285714286,90.0,34.28571428571428,-84.28571428571429,14.074074074074076,-34.81481481481481,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-82.22222222222223,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9191,9191,2024-09-04 12:56:03,light_state,-30.0,44.28571428571428,-91.42857142857144,-77.14285714285714,52.85714285714283,-75.71428571428572,-42.85714285714286,92.85714285714286,34.28571428571428,-84.28571428571429,14.074074074074076,-42.22222222222223,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-85.18518518518519,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9192,9192,2024-09-04 12:56:03,light_state,-30.0,42.85714285714286,-91.42857142857144,-78.57142857142857,52.85714285714283,-72.85714285714286,-42.85714285714286,91.42857142857144,34.28571428571428,-84.28571428571429,14.074074074074076,-49.62962962962963,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-86.66666666666667,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9193,9193,2024-09-04 12:56:03,light_state,-30.0,40.0,-91.42857142857144,-81.42857142857143,52.85714285714283,-72.85714285714286,-42.85714285714286,91.42857142857144,34.28571428571428,-82.85714285714286,14.074074074074076,-57.03703703703704,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-88.14814814814815,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9194,9194,2024-09-04 12:56:03,light_state,-30.0,38.57142857142856,-91.42857142857144,-84.28571428571429,52.85714285714283,-72.85714285714286,-42.85714285714286,91.42857142857144,34.28571428571428,-81.42857142857143,14.074074074074076,-61.48148148148148,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-86.66666666666667,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9195,9195,2024-09-04 12:56:03,light_state,-30.0,37.14285714285714,-91.42857142857144,-84.28571428571429,52.85714285714283,-72.85714285714286,-42.85714285714286,88.57142857142856,34.28571428571428,-81.42857142857143,14.074074074074076,-67.4074074074074,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-24.444444444444443,92.59259259259258,-88.14814814814815,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9196,9196,2024-09-04 12:56:03,light_state,-30.0,35.71428571428572,-91.42857142857144,-82.85714285714286,52.85714285714283,-74.28571428571429,-42.85714285714286,88.57142857142856,34.28571428571428,-81.42857142857143,14.074074074074076,-73.33333333333333,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-27.407407407407405,92.59259259259258,-86.66666666666667,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9197,9197,2024-09-04 12:56:03,light_state,-30.0,34.28571428571428,-91.42857142857144,-87.14285714285714,52.85714285714283,-74.28571428571429,-42.85714285714286,85.71428571428572,34.28571428571428,-84.28571428571429,14.074074074074076,-80.74074074074073,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-86.66666666666667,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9198,9198,2024-09-04 12:56:03,light_state,-30.0,31.428571428571416,-91.42857142857144,-88.57142857142857,52.85714285714283,-71.42857142857143,-42.85714285714286,84.28571428571428,34.28571428571428,-84.28571428571429,14.074074074074076,-86.66666666666667,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-88.14814814814815,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9199,9199,2024-09-04 12:56:03,light_state,-30.0,30.0,-91.42857142857144,-90.0,52.85714285714283,-75.71428571428572,-42.85714285714286,85.71428571428572,34.28571428571428,-84.28571428571429,14.074074074074076,-89.62962962962963,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-91.11111111111111,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9200,9200,2024-09-04 12:56:04,light_state,-30.0,30.0,-91.42857142857144,-90.0,52.85714285714283,-72.85714285714286,-42.85714285714286,87.14285714285714,34.28571428571428,-85.71428571428572,14.074074074074076,-89.62962962962963,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-91.11111111111111,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9201,9201,2024-09-04 12:56:04,light_state,-30.0,28.571428571428584,-91.42857142857144,-91.42857142857144,52.85714285714283,-74.28571428571429,-42.85714285714286,85.71428571428572,34.28571428571428,-85.71428571428572,14.074074074074076,-94.07407407407408,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-94.07407407407408,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9202,9202,2024-09-04 12:56:04,light_state,-30.0,27.14285714285714,-91.42857142857144,-91.42857142857144,52.85714285714283,-74.28571428571429,-42.85714285714286,82.85714285714286,34.28571428571428,-87.14285714285714,14.074074074074076,-92.5925925925926,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-94.07407407407408,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9203,9203,2024-09-04 12:56:04,light_state,-30.0,25.714285714285708,-91.42857142857144,-91.42857142857144,52.85714285714283,-74.28571428571429,-42.85714285714286,82.85714285714286,34.28571428571428,-82.85714285714286,14.074074074074076,-98.51851851851852,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-94.07407407407408,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9204,9204,2024-09-04 12:56:04,light_state,-30.0,24.28571428571429,-91.42857142857144,-91.42857142857144,52.85714285714283,-74.28571428571429,-42.85714285714286,81.42857142857142,34.28571428571428,-82.85714285714286,14.074074074074076,-98.51851851851852,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-94.07407407407408,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9205,9205,2024-09-04 12:56:04,light_state,-30.0,21.428571428571416,-91.42857142857144,-91.42857142857144,52.85714285714283,-74.28571428571429,-42.85714285714286,80.0,34.28571428571428,-87.14285714285714,14.074074074074076,-94.07407407407408,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-89.62962962962963,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9206,9206,2024-09-04 12:56:04,light_state,-30.0,21.428571428571416,-91.42857142857144,-91.42857142857144,52.85714285714283,-72.85714285714286,-42.85714285714286,78.57142857142858,34.28571428571428,-81.42857142857143,14.074074074074076,-94.07407407407408,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-86.66666666666667,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9207,9207,2024-09-04 12:56:04,light_state,-30.0,18.57142857142857,-91.42857142857144,-92.85714285714286,52.85714285714283,-72.85714285714286,-42.85714285714286,78.57142857142858,34.28571428571428,-78.57142857142857,14.074074074074076,-92.5925925925926,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-86.66666666666667,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9208,9208,2024-09-04 12:56:04,light_state,-30.0,18.57142857142857,-91.42857142857144,-92.85714285714286,52.85714285714283,-72.85714285714286,-42.85714285714286,78.57142857142858,34.28571428571428,-87.14285714285714,14.074074074074076,-92.5925925925926,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-95.55555555555556,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9209,9209,2024-09-04 12:56:05,light_state,-30.0,17.142857142857153,-91.42857142857144,-91.42857142857144,52.85714285714283,-72.85714285714286,-42.85714285714286,75.71428571428572,34.28571428571428,-85.71428571428572,14.074074074074076,-91.11111111111111,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-95.55555555555556,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9210,9210,2024-09-04 12:56:05,light_state,-30.0,14.285714285714278,-91.42857142857144,-91.42857142857144,52.85714285714283,-72.85714285714286,-42.85714285714286,74.28571428571428,34.28571428571428,-84.28571428571429,14.074074074074076,-88.14814814814815,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-94.07407407407408,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9211,9211,2024-09-04 12:56:05,light_state,-30.0,12.85714285714286,-91.42857142857144,-90.0,52.85714285714283,-72.85714285714286,-42.85714285714286,71.42857142857142,34.28571428571428,-81.42857142857143,14.074074074074076,-85.18518518518519,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-89.62962962962963,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9212,9212,2024-09-04 12:56:05,light_state,-30.0,11.42857142857143,-91.42857142857144,-91.42857142857144,52.85714285714283,-75.71428571428572,-42.85714285714286,65.71428571428572,34.28571428571428,-84.28571428571429,14.074074074074076,-80.74074074074073,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-91.11111111111111,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9213,9213,2024-09-04 12:56:05,light_state,-30.0,11.42857142857143,-91.42857142857144,-92.85714285714286,52.85714285714283,-75.71428571428572,-42.85714285714286,62.85714285714286,32.85714285714286,-85.71428571428572,14.074074074074076,-76.29629629629629,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-91.11111111111111,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
